"Assembly","Session","Date","Word","PDF"
"15th Assembly"," 5th Session","2006-6-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060601.docx",""
"15th Assembly"," 5th Session","2006-6-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060601_0.docx",""
"15th Assembly"," 5th Session","2006-5-31","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060531.docx",""
"15th Assembly"," 5th Session","2006-5-31","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060531_0.docx",""
"15th Assembly"," 5th Session","2006-5-30","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060530.docx",""
"15th Assembly"," 5th Session","2006-5-30","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060530_0.docx",""
"15th Assembly"," 4th Session","2006-3-2","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060302.docx",""
"15th Assembly"," 4th Session","2006-3-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060301.docx",""
"15th Assembly"," 4th Session","2006-2-28","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060228_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060228.pdf"
"15th Assembly"," 4th Session","2006-2-27","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060227_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060227.pdf"
"15th Assembly"," 4th Session","2006-2-24","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060224_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060224.pdf"
"15th Assembly"," 4th Session","2006-2-23","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060223_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060223.pdf"
"15th Assembly"," 4th Session","2006-2-22","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060222_2.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060222_0.pdf"
"15th Assembly"," 4th Session","2006-2-21","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060221_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060221.pdf"
"15th Assembly"," 4th Session","2006-2-20","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060220_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060220.pdf"
"15th Assembly"," 4th Session","2006-2-16","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060216_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060216.pdf"
"15th Assembly"," 4th Session","2006-2-15","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060215_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060215.pdf"
"15th Assembly"," 4th Session","2006-2-14","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060214_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060214.pdf"
"15th Assembly"," 4th Session","2006-2-13","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060213_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060213.pdf"
"15th Assembly"," 4th Session","2006-2-10","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060210.docx",""
"15th Assembly"," 4th Session","2006-2-9","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060209_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060209.pdf"
"15th Assembly"," 4th Session","2006-2-8","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060208_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060208.pdf"
"15th Assembly"," 4th Session","2006-2-7","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060207_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060207.pdf"
"15th Assembly"," 4th Session","2006-2-6","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060206.docx",""
"15th Assembly"," 4th Session","2006-2-3","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060203.docx",""
"15th Assembly"," 4th Session","2006-2-2","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060202.docx",""
"15th Assembly"," 4th Session","2006-2-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060201.docx",""
"15th Assembly"," 4th Session","2005-10-27","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051027_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051027.pdf"
"15th Assembly"," 4th Session","2005-10-26","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051026_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051026.pdf"
"15th Assembly"," 4th Session","2005-10-25","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051025_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051025.pdf"
"15th Assembly"," 4th Session","2005-10-24","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051024.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051024.pdf"
"15th Assembly"," 4th Session","2005-10-21","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051021_0.docx",""
"15th Assembly"," 4th Session","2005-10-20","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051020_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051020.pdf"
"15th Assembly"," 4th Session","2005-10-19","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051019_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051019.pdf"
"15th Assembly"," 4th Session","2005-10-18","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051018.docx",""
"15th Assembly"," 4th Session","2005-10-17","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051017_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051017.pdf"
"15th Assembly"," 4th Session","2005-10-14","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051014.docx",""
"15th Assembly"," 4th Session","2005-10-13","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051013.docx",""
"15th Assembly"," 4th Session","2005-10-12","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051012.docx",""
"15th Assembly"," 4th Session","2005-6-2","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050602.docx",""
"15th Assembly"," 4th Session","2005-6-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050601.docx",""
"15th Assembly"," 4th Session","2005-5-31","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050531.docx",""
"15th Assembly"," 4th Session","2005-5-30","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050530.docx",""
"15th Assembly"," 4th Session","2005-5-27","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050527.docx",""
"15th Assembly"," 4th Session","2005-5-26","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050526.docx",""
"15th Assembly"," 4th Session","2005-5-25","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050525.docx",""
"15th Assembly"," 3rd Session","2005-3-10","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050310_0.docx",""
"15th Assembly"," 3rd Session","2005-3-9","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050309_0.docx",""
"15th Assembly"," 3rd Session","2005-3-8","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050308_0.docx",""
"15th Assembly"," 3rd Session","2005-3-7","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050307_0.docx",""
"15th Assembly"," 3rd Session","2005-3-4","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050304.docx",""
"15th Assembly"," 3rd Session","2005-3-3","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050303_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050303.pdf"
"15th Assembly"," 3rd Session","2005-3-2","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050302.docx",""
"15th Assembly"," 3rd Session","2005-3-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050301_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050301.pdf"
"15th Assembly"," 3rd Session","2005-2-28","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050228_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050228.pdf"
"15th Assembly"," 3rd Session","2005-2-25","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050225.docx",""
"15th Assembly"," 3rd Session","2005-2-24","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050224.docx",""
"15th Assembly"," 3rd Session","2005-2-23","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050223_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050223.pdf"
"15th Assembly"," 3rd Session","2005-2-22","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050222_1.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050222_0.pdf"
"15th Assembly"," 3rd Session","2005-2-22","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050222_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050222.pdf"
"15th Assembly"," 3rd Session","2005-2-21","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050221_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050221.pdf"
"15th Assembly"," 3rd Session","2005-2-18","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050218.docx",""
"15th Assembly"," 3rd Session","2005-2-17","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050217_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050217.pdf"
"15th Assembly"," 3rd Session","2005-2-16","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050216_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050216.pdf"
"15th Assembly"," 3rd Session","2005-2-15","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050215.docx",""
"15th Assembly"," 3rd Session","2005-2-14","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050214.docx",""
"15th Assembly"," 3rd Session","2005-2-11","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050211.docx",""
"15th Assembly"," 3rd Session","2005-2-10","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050210.docx",""
"15th Assembly"," 3rd Session","2005-2-9","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050209.docx",""
"15th Assembly"," 3rd Session","2004-10-29","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041029.docx",""
"15th Assembly"," 3rd Session","2004-10-28","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041028.docx",""
"15th Assembly"," 3rd Session","2004-10-27","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041027.docx",""
"15th Assembly"," 3rd Session","2004-10-26","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041026.docx",""
"15th Assembly"," 3rd Session","2004-10-25","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041025.docx",""
"15th Assembly"," 3rd Session","2004-10-22","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041022.docx",""
"15th Assembly"," 3rd Session","2004-10-21","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041021.docx",""
"15th Assembly"," 3rd Session","2004-10-20","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041020.docx",""
"15th Assembly"," 3rd Session","2004-10-19","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041019_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041019.pdf"
"15th Assembly"," 3rd Session","2004-10-18","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041018.docx",""
"15th Assembly"," 3rd Session","2004-10-15","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041015.docx",""
"15th Assembly"," 3rd Session","2004-10-14","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041014.docx",""
"15th Assembly"," 3rd Session","2004-10-13","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041013.docx",""
"15th Assembly"," 3rd Session","2004-6-2","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040602.docx",""
"15th Assembly"," 3rd Session","2004-6-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040601_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040601.pdf"
"15th Assembly"," 3rd Session","2004-5-31","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040531.docx",""
"15th Assembly"," 3rd Session","2004-5-28","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040528.docx",""
"15th Assembly"," 3rd Session","2004-5-27","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040527.docx",""
"15th Assembly"," 3rd Session","2004-5-26","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040526_0.docx",""
"15th Assembly"," 3rd Session","2004-3-31","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040331.docx",""
"15th Assembly"," 3rd Session","2004-3-30","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040330.docx",""
"15th Assembly"," 3rd Session","2004-3-29","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040329.docx",""
"15th Assembly"," 3rd Session","2004-3-26","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040326_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040326.pdf"
"15th Assembly"," 3rd Session","2004-3-25","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040325_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040325.pdf"
"15th Assembly"," 3rd Session","2004-3-24","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040324.docx",""
"15th Assembly"," 3rd Session","2004-3-23","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040323.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040323.pdf"
"15th Assembly"," 3rd Session","2004-3-22","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040322_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040322.pdf"
"15th Assembly"," 3rd Session","2004-3-19","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040319.docx",""
"15th Assembly"," 3rd Session","2004-3-18","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040318.docx",""
"15th Assembly"," 3rd Session","2004-3-17","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040317.docx",""
"15th Assembly"," 3rd Session","2004-3-16","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040316.docx",""
"15th Assembly"," 2nd Session","2004-1-21","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040121.docx",""
"15th Assembly"," 2nd Session","2004-1-20","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040120.docx",""
"15th Assembly"," 1st Session","2003-12-12","https://www.assembly.gov.nt.ca/sites/assembly/files/hn031212.docx",""
"15th Assembly"," 1st Session","2003-12-11","https://www.assembly.gov.nt.ca/sites/assembly/files/hn031211.docx",""
"14th Assembly"," 6th Session","2003-10-10","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn031010.pdf"
"14th Assembly"," 6th Session","2003-10-9","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn031009.pdf"
"14th Assembly"," 6th Session","2003-10-8","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn031008.pdf"
"14th Assembly"," 6th Session","2003-10-7","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn031007.pdf"
"14th Assembly"," 6th Session","2003-10-6","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn031006.pdf"
"14th Assembly"," 6th Session","2003-10-3","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn031003.pdf"
"14th Assembly"," 6th Session","2003-10-2","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn031002.pdf"
"14th Assembly"," 6th Session","2003-10-1","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn031001.pdf"
"14th Assembly"," 6th Session","2003-9-30","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030930.pdf"
"14th Assembly"," 6th Session","2003-6-13","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030613.pdf"
"14th Assembly"," 6th Session","2003-6-12","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030612.pdf"
"14th Assembly"," 6th Session","2003-6-11","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030611.pdf"
"14th Assembly"," 6th Session","2003-6-10","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030610.pdf"
"14th Assembly"," 6th Session","2003-6-9","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030609.pdf"
"14th Assembly"," 6th Session","2003-6-6","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030606.pdf"
"14th Assembly"," 6th Session","2003-6-5","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030605.pdf"
"14th Assembly"," 6th Session","2003-6-4","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030604.pdf"
"14th Assembly"," 6th Session","2003-3-13","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030313.pdf"
"14th Assembly"," 6th Session","2003-3-12","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030312.pdf"
"14th Assembly"," 6th Session","2003-3-11","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030311.pdf"
"14th Assembly"," 6th Session","2003-3-10","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030310.pdf"
"14th Assembly"," 6th Session","2003-3-7","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030307.pdf"
"14th Assembly"," 6th Session","2003-3-6","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030306.pdf"
"14th Assembly"," 6th Session","2003-3-5","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030305.pdf"
"14th Assembly"," 6th Session","2003-3-4","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030304.pdf"
"14th Assembly"," 6th Session","2003-3-3","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030303.pdf"
"14th Assembly"," 6th Session","2003-2-28","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030228.pdf"
"14th Assembly"," 6th Session","2003-2-27","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030227.pdf"
"14th Assembly"," 6th Session","2003-2-26","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030226.pdf"
"14th Assembly"," 6th Session","2003-2-25","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030225.pdf"
"14th Assembly"," 6th Session","2003-2-24","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030224.pdf"
"14th Assembly"," 6th Session","2003-2-21","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030221.pdf"
"14th Assembly"," 6th Session","2003-2-20","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030220.pdf"
"14th Assembly"," 6th Session","2003-2-19","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030219.pdf"
"14th Assembly"," 6th Session","2003-2-18","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030218.pdf"
"14th Assembly"," 6th Session","2003-2-17","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030217.pdf"
"14th Assembly"," 6th Session","2003-2-14","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030214.pdf"
"14th Assembly"," 6th Session","2003-2-13","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030213.pdf"
"14th Assembly"," 6th Session","2003-2-12","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn030212.pdf"
"14th Assembly"," 6th Session","2002-10-31","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn021031.pdf"
"14th Assembly"," 5th Session","2002-10-30","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn021030.pdf"
"14th Assembly"," 5th Session","2002-10-29","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn021029.pdf"
"14th Assembly"," 5th Session","2002-10-28","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn021028.pdf"
"14th Assembly"," 5th Session","2002-10-25","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn021025.pdf"
"14th Assembly"," 5th Session","2002-10-24","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn021024.pdf"
"14th Assembly"," 5th Session","2002-10-23","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn021023.pdf"
"14th Assembly"," 5th Session","2002-10-22","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn021022.pdf"
"14th Assembly"," 5th Session","2002-10-21","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn021021.pdf"
"14th Assembly"," 5th Session","2002-10-18","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn021018.pdf"
"14th Assembly"," 5th Session","2002-10-17","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn021017.pdf"
"14th Assembly"," 5th Session","2002-10-16","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn021016.pdf"
"14th Assembly"," 5th Session","2002-6-19","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020619.pdf"
"14th Assembly"," 5th Session","2002-6-18","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020618.pdf"
"14th Assembly"," 5th Session","2002-6-17","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020617.pdf"
"14th Assembly"," 5th Session","2002-6-14","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020614.pdf"
"14th Assembly"," 5th Session","2002-6-13","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020613.pdf"
"14th Assembly"," 5th Session","2002-6-12","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020612.pdf"
"14th Assembly"," 5th Session","2002-6-11","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020611.pdf"
"14th Assembly"," 5th Session","2002-3-14","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020314.pdf"
"14th Assembly"," 5th Session","2002-3-13","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020313.pdf"
"14th Assembly"," 5th Session","2002-3-12","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020312.pdf"
"14th Assembly"," 5th Session","2002-3-11","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020311.pdf"
"14th Assembly"," 5th Session","2002-3-8","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020308.pdf"
"14th Assembly"," 5th Session","2002-3-7","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020307_0.pdf"
"14th Assembly"," 5th Session","2002-3-6","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020306.pdf"
"14th Assembly"," 5th Session","2002-3-5","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020305.pdf"
"14th Assembly"," 5th Session","2002-3-4","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020304.pdf"
"14th Assembly"," 5th Session","2002-3-1","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020301.pdf"
"14th Assembly"," 5th Session","2002-2-28","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020228.pdf"
"14th Assembly"," 5th Session","2002-2-27","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020227.pdf"
"14th Assembly"," 5th Session","2002-2-26","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020226.pdf"
"14th Assembly"," 5th Session","2002-2-25","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020225.pdf"
"14th Assembly"," 5th Session","2002-2-22","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020222.pdf"
"14th Assembly"," 5th Session","2002-2-21","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020221.pdf"
"14th Assembly"," 5th Session","2002-2-20","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020220.pdf"
"14th Assembly"," 5th Session","2002-2-19","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn020219.pdf"
"14th Assembly"," 4th Session","2001-11-6","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn011106.pdf"
"14th Assembly"," 4th Session","2001-11-5","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn011105.pdf"
"14th Assembly"," 4th Session","2001-11-2","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn011102.pdf"
"14th Assembly"," 4th Session","2001-11-1","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn011101.pdf"
"14th Assembly"," 4th Session","2001-10-31","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn011031.pdf"
"14th Assembly"," 4th Session","2001-10-30","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn011030.pdf"
"14th Assembly"," 4th Session","2001-10-29","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn011029.pdf"
"14th Assembly"," 4th Session","2001-10-26","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn011026.pdf"
"14th Assembly"," 4th Session","2001-10-25","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn011025.pdf"
"14th Assembly"," 4th Session","2001-10-24","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010724_0.pdf"
"14th Assembly"," 4th Session","2001-10-23","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010723_0.pdf"
"14th Assembly"," 4th Session","2001-7-24","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010724.pdf"
"14th Assembly"," 4th Session","2001-7-23","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010723.pdf"
"14th Assembly"," 4th Session","2001-6-14","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010614.pdf"
"14th Assembly"," 4th Session","2001-6-13","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010613.pdf"
"14th Assembly"," 4th Session","2001-6-12","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010612.pdf"
"14th Assembly"," 4th Session","2001-6-11","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010611.pdf"
"14th Assembly"," 4th Session","2001-6-8","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010608.pdf"
"14th Assembly"," 4th Session","2001-6-7","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010607.pdf"
"14th Assembly"," 4th Session","2001-6-6","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010606.pdf"
"14th Assembly"," 4th Session","2001-6-5","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010605.pdf"
"14th Assembly"," 3rd Session","2001-3-7","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010307.pdf"
"14th Assembly"," 3rd Session","2001-3-6","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010306.pdf"
"14th Assembly"," 3rd Session","2001-3-5","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010305.pdf"
"14th Assembly"," 3rd Session","2001-3-2","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010302.pdf"
"14th Assembly"," 3rd Session","2001-3-1","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010301.pdf"
"14th Assembly"," 3rd Session","2001-2-28","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010228.pdf"
"14th Assembly"," 3rd Session","2001-2-27","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010227.pdf"
"14th Assembly"," 3rd Session","2001-2-26","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010226.pdf"
"14th Assembly"," 3rd Session","2001-2-23","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010223.pdf"
"14th Assembly"," 3rd Session","2001-2-22","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010222.pdf"
"14th Assembly"," 3rd Session","2001-2-21","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010221.pdf"
"14th Assembly"," 3rd Session","2001-2-20","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010220.pdf"
"14th Assembly"," 3rd Session","2001-2-19","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010219.pdf"
"14th Assembly"," 3rd Session","2001-2-16","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn010216.pdf"
